"name","latitude","longitude","state","district","ps"
"THIRUNALLAR","10.926270000000001","79.789789999999996","PUDUCHERRY","KARAIKAL","THIRUNALLAR"
"T.R.PATTINAM","10.874510000000001","79.832830000000001","PUDUCHERRY","KARAIKAL","T.R.PATTINAM"
"WOMEN PS","10.918150000000001","79.836359999999999","PUDUCHERRY","KARAIKAL","WOMEN PS"
"PCR CELL PS KARAIKAL","10.918150000000001","79.836359999999999","PUDUCHERRY","KARAIKAL","PCR CELL PS KARAIKAL"
"TRAFFIC KARAIKAL","10.91846","79.836389999999994","PUDUCHERRY","KARAIKAL","TRAFFIC KARAIKAL"
"EXCISE PS KARAIKAL","10.918710000000001","79.834779999999995","PUDUCHERRY","KARAIKAL","EXCISE PS KARAIKAL"
"COASTAL PS KARAIKAL","10.83042","79.844099999999997","PUDUCHERRY","KARAIKAL","COASTAL PS KARAIKAL"
"TRAFFIC PS SOUTH","10.901490000000001","79.831860000000006","PUDUCHERRY","KARAIKAL","TRAFFIC PS SOUTH"
"VAC PS (VIGILANCE & ANTI CORRUPTION)","11.951589999999999","79.832210000000003","PUDUCHERRY","PUDUCHERRY","VAC PS (VIGILANCE & ANTI CORRUPTION)"
"CID PS","11.935549999999999","79.816550000000007","PUDUCHERRY","PUDUCHERRY","CID PS"
"DHANVANTRI NAGAR (D. NAGAR)","11.948460000000001","79.796660000000003","PUDUCHERRY","PUDUCHERRY","DHANVANTRI NAGAR (D. NAGAR)"
"REDDIARPALAYAM","11.930350000000001","79.790189999999996","PUDUCHERRY","PUDUCHERRY","REDDIARPALAYAM"
"MUDALIARPET","11.921620000000001","79.815569999999994","PUDUCHERRY","PUDUCHERRY","MUDALIARPET"
"METTUPALAYAM","11.940020000000001","79.790130000000005","PUDUCHERRY","PUDUCHERRY","METTUPALAYAM"
"VILLIANUR","11.912739999999999","79.755160000000004","PUDUCHERRY","PUDUCHERRY","VILLIANUR"
"WOMEN PS VILLIANOUR","11.912739999999999","79.755160000000004","PUDUCHERRY","PUDUCHERRY","WOMEN PS VILLIANOUR"
"MANGALAM","11.89263","79.738669999999999","PUDUCHERRY","PUDUCHERRY","MANGALAM"
"FOOD CELL PS PUDUCHERRY","11.93357","79.791079999999994","PUDUCHERRY","PUDUCHERRY","FOOD CELL PS PUDUCHERRY"
"MAHE PS","11.95767","79.822540000000004","PUDUCHERRY","PUDUCHERRY","MAHE PS"
"PALLOOR PS","11.73236","75.539969999999997","PUDUCHERRY","PUDUCHERRY","PALLOOR PS"
"YANAM PS","16.735199999999999","82.213399999999993","PUDUCHERRY","PUDUCHERRY","YANAM PS"
"PCR CELL PS YANAM","16.735199999999999","82.213399999999993","PUDUCHERRY","PUDUCHERRY","PCR CELL PS YANAM"
"Vairoke","30.523375000000001","74.266976","PUNJAB","FAZILKA","Vairoke"
"GRAND BAZAR","11.936450000000001","79.828059999999994","PUDUCHERRY","PUDUCHERRY","GRAND BAZAR"
"KALAPET","12.03126","79.863969999999995","PUDUCHERRY","PUDUCHERRY","KALAPET"
"MUTHIALPET","11.947430000000001","79.831469999999996","PUDUCHERRY","PUDUCHERRY","MUTHIALPET"
"LAWSPET","11.95767","79.822540000000004","PUDUCHERRY","PUDUCHERRY","LAWSPET"
"ODIANSALAI","11.93008","79.824020000000004","PUDUCHERRY","PUDUCHERRY","ODIANSALAI"
"ORLEANPET","11.93122","79.817869999999999","PUDUCHERRY","PUDUCHERRY","ORLEANPET"
"WOMEN PS","11.935600000000001","79.832530000000006","PUDUCHERRY","PUDUCHERRY","WOMEN PS"
"TRAFFIC PS NORTH","11.935600000000001","79.832530000000006","PUDUCHERRY","PUDUCHERRY","TRAFFIC PS NORTH"
"TRAFFIC SOUTH WEST","11.91708","79.753680000000003","PUDUCHERRY","PUDUCHERRY","TRAFFIC SOUTH WEST"
"ARIANKUPPAM","11.891439999999999","79.802220000000005","PUDUCHERRY","PUDUCHERRY","ARIANKUPPAM"
"SEDARAPET","12.002800000000001","79.757170000000002","PUDUCHERRY","PUDUCHERRY","SEDARAPET"
"BAHOUR","11.80706","79.74306","PUDUCHERRY","PUDUCHERRY","BAHOUR"
"KIRUMAMPAKKAM","11.817270000000001","79.781279999999995","PUDUCHERRY","PUDUCHERRY","KIRUMAMPAKKAM"
"KATTERIKUPPAM","12.00352","79.701449999999994","PUDUCHERRY","PUDUCHERRY","KATTERIKUPPAM"
"NETTAPAKKAM","11.86553","79.632859999999994","PUDUCHERRY","PUDUCHERRY","NETTAPAKKAM"
"THAVALAKUPPAM","11.865349999999999","79.793109999999999","PUDUCHERRY","PUDUCHERRY","THAVALAKUPPAM"
"THIRUBUVANAI","11.92719","79.64461","PUDUCHERRY","PUDUCHERRY","THIRUBUVANAI"
"THIRUKANUR","11.99572","79.634249999999994","PUDUCHERRY","PUDUCHERRY","THIRUKANUR"
"EXCISE PS MAHE","11.706939999999999","75.53143","PUDUCHERRY","PUDUCHERRY","EXCISE PS MAHE"
"EXCISE PS YANAM","16.72634","82.202489999999997","PUDUCHERRY","PUDUCHERRY","EXCISE PS YANAM"
"TRAFFIC PS RURAL","11.817270000000001","79.781279999999995","PUDUCHERRY","PUDUCHERRY","TRAFFIC PS RURAL"
"EXCISE PS PUDUCHERRY","11.94431","79.808340000000001","PUDUCHERRY","PUDUCHERRY","EXCISE PS PUDUCHERRY"
"COASTAL PS PUDUCHERRY","11.91733","79.825789999999998","PUDUCHERRY","PUDUCHERRY","COASTAL PS PUDUCHERRY"
"COASTAL PS MAHE","11.69509","75.536249999999995","PUDUCHERRY","PUDUCHERRY","COASTAL PS MAHE"
"COASTAL PS YANAM","16.735589999999998","82.213750000000005","PUDUCHERRY","PUDUCHERRY","COASTAL PS YANAM"
"TRAFFIC PS SOUTH","11.94847","79.796660000000003","PUDUCHERRY","PUDUCHERRY","TRAFFIC PS SOUTH"
"AJNALA","31.84282","74.762960000000007","PUNJAB","AMRITSAR RURAL","AJNALA"
"BEAS","31.515709999999999","75.288730000000001","PUNJAB","AMRITSAR RURAL","BEAS"
"BHINDI SAIDAN","31.808789999999998","74.632720000000006","PUNJAB","AMRITSAR RURAL","BHINDI SAIDAN"
"CHATTIWIND","31.57865","74.911240000000006","PUNJAB","AMRITSAR RURAL","CHATTIWIND"
"GHARINDA","31.60885","74.669309999999996","PUNJAB","AMRITSAR RURAL","GHARINDA"
"JANDIALA","31.560359999999999","75.028980000000004","PUNJAB","AMRITSAR RURAL","JANDIALA"
"JHANDER","31.424800000000001","74.794210000000007","PUNJAB","AMRITSAR RURAL","JHANDER"
"KATHU NANGAL","31.732410000000002","75.023139999999998","PUNJAB","AMRITSAR RURAL","KATHU NANGAL"
"KHILCHIAN","31.551010000000002","75.173509999999993","PUNJAB","AMRITSAR RURAL","KHILCHIAN"
"KAMBOJ","31.43188","74.795140000000004","PUNJAB","AMRITSAR RURAL","KAMBOJ"
"LOPOKE","31.71705","74.632720000000006","PUNJAB","AMRITSAR RURAL","LOPOKE"
"MAJITHA","31.757390000000001","75.953019999999995","PUNJAB","AMRITSAR RURAL","MAJITHA"
"MEHTA","31.675850000000001","75.250820000000004","PUNJAB","AMRITSAR RURAL","MEHTA"
"MATTEWAL","31.6873","75.147239999999996","PUNJAB","AMRITSAR RURAL","MATTEWAL"
"RAMDAS","31.965389999999999","74.910920000000004","PUNJAB","AMRITSAR RURAL","RAMDAS"
"RAJA SANSI","31.713609999999999","74.798069999999996","PUNJAB","AMRITSAR RURAL","RAJA SANSI"
"BARNALA","30.375800000000002","75.545389999999998","PUNJAB","BARNALA","BARNALA"
"CITY BARNALA","30.376090000000001","75.546629999999993","PUNJAB","BARNALA","CITY BARNALA"
"RUREKE KALAN","30.251539999999999","75.444000000000003","PUNJAB","BARNALA","RUREKE KALAN"
"TALLEWAL","30.501629999999999","75.418350000000004","PUNJAB","BARNALA","TALLEWAL"
"THULLIWAL","30.482610000000001","75.643450000000001","PUNJAB","BARNALA","THULLIWAL"
"BHADAUR","30.47842","75.333280000000002","PUNJAB","BARNALA","BHADAUR"
"DHANAULA","30.278020000000001","75.576890000000006","PUNJAB","BARNALA","DHANAULA"
"MEHAL KALAN","30.52392","75.559979999999996","PUNJAB","BARNALA","MEHAL KALAN"
"SEHNA","30.420439999999999","75.383459999999999","PUNJAB","BARNALA","SEHNA"
"TAPPA MANDI","30.292210000000001","75.378870000000006","PUNJAB","BARNALA","TAPPA MANDI"
"CITY BATALA","31.81345","75.200059999999993","PUNJAB","BATALA","CITY BATALA"
"CIVIL LINES BATALA","31.820889999999999","75.200360000000003","PUNJAB","BATALA","CIVIL LINES BATALA"
"DERA BABA NANAK","32.031416999999998","75.025425799999994","PUNJAB","BATALA","DERA BABA NANAK"
"SHRI HORGOBINDPUR","31.687429999999999","75.473010000000002","PUNJAB","BATALA","SHRI HORGOBINDPUR"
"FATEHGARH CHURIAN","31.86853","74.956130000000002","PUNJAB","BATALA","FATEHGARH CHURIAN"
"GHANIE KE BANGAR","31.833780000000001","75.107470000000006","PUNJAB","BATALA","GHANIE KE BANGAR"
"GHUMAN","31.690020000000001","75.380510000000001","PUNJAB","BATALA","GHUMAN"
"QADIAN","31.822859999999999","75.378110000000007","PUNJAB","BATALA","QADIAN"
"QILA LAL SINGH","31.880009999999999","75.166650000000004","PUNJAB","BATALA","QILA LAL SINGH"
"RANGAR NANGAL","31.770189999999999","75.229529999999997","PUNJAB","BATALA","RANGAR NANGAL"
"SEKHWAN","31.854970000000002","75.332909999999998","PUNJAB","BATALA","SEKHWAN"
"SADAR BATALA","31.823250000000002","75.189949999999996","PUNJAB","BATALA","SADAR BATALA"
"KOTLI SURAT MALLIAN","31.93731","75.092709999999997","PUNJAB","BATALA","KOTLI SURAT MALLIAN"
"NANDGARH","30.111599999999999","74.760159999999999","PUNJAB","BATHINDA","NANDGARH"
"BALIANWALI","30.179410000000001","75.192419999999998","PUNJAB","BATHINDA","BALIANWALI"
"CANTT BATHINDA","30.224889999999998","74.963589999999996","PUNJAB","BATHINDA","CANTT BATHINDA"
"CIVIL LINES BATHINDA","30.213270000000001","74.958629999999999","PUNJAB","BATHINDA","CIVIL LINES BATHINDA"
"CANAL COLONY BATHINDA","30.200430000000001","74.930229999999995","PUNJAB","BATHINDA","CANAL COLONY BATHINDA"
"DAYALPURA","30.485299999999999","75.100629999999995","PUNJAB","BATHINDA","DAYALPURA"
"S.G.N DEV THERMAL PLANT","30.237539999999999","74.924909999999997","PUNJAB","BATHINDA","S.G.N DEV THERMAL PLANT"
"KOTFATTA","30.117999999999999","75.080129999999997","PUNJAB","BATHINDA","KOTFATTA"
"KOTWALI BATHINDA","30.211020000000001","74.933359999999993","PUNJAB","BATHINDA","KOTWALI BATHINDA"
"MAUR","30.065560000000001","75.231530000000006","PUNJAB","BATHINDA","MAUR"
"NATHANA","30.315110000000001","75.088759999999994","PUNJAB","BATHINDA","NATHANA"
"NEHIANWALA","30.30668","74.934259999999995","PUNJAB","BATHINDA","NEHIANWALA"
"PHOOL","30.203790000000001","74.950239999999994","PUNJAB","BATHINDA","PHOOL"
"RAMAN","29.961459999999999","74.963840000000005","PUNJAB","BATHINDA","RAMAN"
"CITY RAMPURA","30.266760000000001","75.235010000000003","PUNJAB","BATHINDA","CITY RAMPURA"
"SADAR BATHINDA","30.203040000000001","74.934169999999995","PUNJAB","BATHINDA","SADAR BATHINDA"
"SADAR RAMPURA","30.266529999999999","75.270290000000003","PUNJAB","BATHINDA","SADAR RAMPURA"
"SANGAT","30.091419999999999","74.837440000000001","PUNJAB","BATHINDA","SANGAT"
"TALWANDI SABO","29.98283","75.09581","PUNJAB","BATHINDA","TALWANDI SABO"
"PS WOMEN","30.202950000000001","74.94829","PUNJAB","BATHINDA","PS WOMEN"
"PUNJAB STATE CRIME POLICE STATION, SAS NAGAR","30.715389999999999","76.718180000000004","PUNJAB","CRIME WING","PUNJAB STATE CRIME POLICE STATION, SAS NAGAR"
"PUNJAB STATE CYBER CRIME POLICE STATION, SAS NAGAR","30.715389999999999","76.718180000000004","PUNJAB","CRIME WING","PUNJAB STATE CYBER CRIME POLICE STATION, SAS NAGAR"
"BAJAKHANA","30.459129999999998","74.982690000000005","PUNJAB","FARIDKOT","BAJAKHANA"
"CITY KOTKAPURA","30.707190000000001","74.584400000000002","PUNJAB","FARIDKOT","CITY KOTKAPURA"
"JAITO","30.451499999999999","74.888109999999998","PUNJAB","FARIDKOT","JAITO"
"SADAR KOTKAPURA","30.270489999999999","74.525829999999999","PUNJAB","FARIDKOT","SADAR KOTKAPURA"
"CITY FARIDKOT","30.67755","74.758189999999999","PUNJAB","FARIDKOT","CITY FARIDKOT"
"SADAR FARIDKOT","30.665040000000001","74.763140000000007","PUNJAB","FARIDKOT","SADAR FARIDKOT"
"SADIQ","30.436769999999999","74.996560000000002","PUNJAB","FARIDKOT","SADIQ"
"AMLOH","30.60284","76.228470000000002","PUNJAB","FATEHGAR SAHIB","AMLOH"
"BADALI ALA SINGH","30.643789999999999","76.517020000000002","PUNJAB","FATEHGAR SAHIB","BADALI ALA SINGH"
"BASSI PATHANA","30.68299","76.401219999999995","PUNJAB","FATEHGAR SAHIB","BASSI PATHANA"
"FATEHGARH SAHIB","30.65699","76.389709999999994","PUNJAB","FATEHGAR SAHIB","FATEHGARH SAHIB"
"GOBINDGARH MANDI","30.666070000000001","76.289100000000005","PUNJAB","FATEHGAR SAHIB","GOBINDGARH MANDI"
"KHAMANO","30.81204","76.351789999999994","PUNJAB","FATEHGAR SAHIB","KHAMANO"
"MULEPUR","30.49869","76.426479999999998","PUNJAB","FATEHGAR SAHIB","MULEPUR"
"SIRHIND","30.62612","76.388189999999994","PUNJAB","FATEHGAR SAHIB","SIRHIND"
"Kheri Nodh Singh","30.731691999999999","76.352956000000006","PUNJAB","FATEHGAR SAHIB","Kheri Nodh Singh"
"CITY JALALABAD","30.607990000000001","74.257530000000003","PUNJAB","FAZILKA","CITY JALALABAD"
"SADAR JALALABAD","30.619029999999999","74.260149999999996","PUNJAB","FAZILKA","SADAR JALALABAD"
"CITY FAZILKA","30.40756","74.027289999999994","PUNJAB","FAZILKA","CITY FAZILKA"
"SADAR FAZILKA","30.40859","74.035160000000005","PUNJAB","FAZILKA","SADAR FAZILKA"
"ARNIWALA","30.357030000000002","74.229249999999993","PUNJAB","FAZILKA","ARNIWALA"
"CITY 1 ABOHAR","30.150549999999999","74.201440000000005","PUNJAB","FAZILKA","CITY 1 ABOHAR"
"CITY 2 ABOHAR","30.140609999999999","74.196290000000005","PUNJAB","FAZILKA","CITY 2 ABOHAR"
"SADAR ABOHAR","30.150210000000001","74.201679999999996","PUNJAB","FAZILKA","SADAR ABOHAR"
"KHUIAN SARWAR","30.1372","74.051069999999996","PUNJAB","FAZILKA","KHUIAN SARWAR"
"BAHAWALA","30.027069999999998","74.202039999999997","PUNJAB","FAZILKA","BAHAWALA"
"KHUHI KHERA","30.296559999999999","74.106790000000004","PUNJAB","FAZILKA","KHUHI KHERA"
"Amir Khas","30.643464000000002","74.271304000000001","PUNJAB","FAZILKA","Amir Khas"
"CANTT FEROZEPUR","30.92886","74.626959999999997","PUNJAB","FEROZEPUR","CANTT FEROZEPUR"
"CITY FEROZEPUR","30.957909999999998","74.610169999999997","PUNJAB","FEROZEPUR","CITY FEROZEPUR"
"GHALL KHURD","30.858000000000001","74.812700000000007","PUNJAB","FEROZEPUR","GHALL KHURD"
"GURU HARSAHAI","30.714390000000002","74.401449999999997","PUNJAB","FEROZEPUR","GURU HARSAHAI"
"KULGARI","30.906379999999999","74.670689999999993","PUNJAB","FEROZEPUR","KULGARI"
"LAKHO KE BEHRAM","30.825890000000001","74.448899999999995","PUNJAB","FEROZEPUR","LAKHO KE BEHRAM"
"MAKHU","31.103120000000001","74.990489999999994","PUNJAB","FEROZEPUR","MAKHU"
"MALLANWALA","31.05423","74.831580000000002","PUNJAB","FEROZEPUR","MALLANWALA"
"MAMDOT","30.8705","74.418850000000006","PUNJAB","FEROZEPUR","MAMDOT"
"SADAR FEROZEPUR","30.947050000000001","74.612759999999994","PUNJAB","FEROZEPUR","SADAR FEROZEPUR"
"PS WOMEN","30.929659999999998","74.609790000000004","PUNJAB","FEROZEPUR","PS WOMEN"
"ZIRA","30.968530000000001","74.98809","PUNJAB","FEROZEPUR","ZIRA"
"AMIR KHAS","30.628250000000001","74.267080000000007","PUNJAB","FEROZEPUR","AMIR KHAS"
"Arif Ke","31.037410000000001","74.738039999999998","PUNJAB","FEROZEPUR","Arif Ke"
"City Zira","30.967659999999999","74.991829999999993","PUNJAB","FEROZEPUR","City Zira"
"Talwandi Bhai","30.861920000000001","74.929779999999994","PUNJAB","FEROZEPUR","Talwandi Bhai"
"GRP AMRITSAR","31.633089999999999","74.867130000000003","PUNJAB","GOVT.RLY POLICE","GRP AMRITSAR"
"GRP BATHINDA","30.212800000000001","74.933120000000002","PUNJAB","GOVT.RLY POLICE","GRP BATHINDA"
"GRP FARIDKOT","30.683160000000001","74.762050000000002","PUNJAB","GOVT.RLY POLICE","GRP FARIDKOT"
"GRP FEROZEPUR","30.94182","74.617559999999997","PUNJAB","GOVT.RLY POLICE","GRP FEROZEPUR"
"GRP PATHANKOT","32.272190000000002","75.647720000000007","PUNJAB","GOVT.RLY POLICE","GRP PATHANKOT"
"GRP JALANDHAR","31.331199999999999","75.590760000000003","PUNJAB","GOVT.RLY POLICE","GRP JALANDHAR"
"GRP LUDHIANA","30.912130000000001","75.848230000000001","PUNJAB","GOVT.RLY POLICE","GRP LUDHIANA"
"GRP PATIALA","30.342770000000002","76.402540000000002","PUNJAB","GOVT.RLY POLICE","GRP PATIALA"
"GRP SANGRUR","30.242319999999999","75.830290000000005","PUNJAB","GOVT.RLY POLICE","GRP SANGRUR"
"GRP SIRHIND","30.62387","76.382390000000001","PUNJAB","GOVT.RLY POLICE","GRP SIRHIND"
"GRP ABOHAR","30.139230000000001","74.194640000000007","PUNJAB","GOVT.RLY POLICE","GRP ABOHAR"
"CITY GURDASPUR","32.041600000000003","75.401570000000007","PUNJAB","GURDASPUR","CITY GURDASPUR"
"DHARIWAL","31.962489999999999","75.326620000000005","PUNJAB","GURDASPUR","DHARIWAL"
"DINANAGAR","32.128340000000001","75.469539999999995","PUNJAB","GURDASPUR","DINANAGAR"
"DORANGLA","32.09796","75.305099999999996","PUNJAB","GURDASPUR","DORANGLA"
"KAHNUWAN","31.908239999999999","75.450739999999996","PUNJAB","GURDASPUR","KAHNUWAN"
"KALANAUR","32.013860000000001","75.146519999999995","PUNJAB","GURDASPUR","KALANAUR"
"PURANA SHALLA","31.9939","75.510589999999993","PUNJAB","GURDASPUR","PURANA SHALLA"
"SADAR GURDASPUR","32.040080000000003","75.382170000000002","PUNJAB","GURDASPUR","SADAR GURDASPUR"
"TIBBER","31.966609999999999","75.417100000000005","PUNJAB","GURDASPUR","TIBBER"
"BEHRAMPUR","32.135559999999998","75.393739999999994","PUNJAB","GURDASPUR","BEHRAMPUR"
"GHUMAN KALAN","31.917870000000001","75.213650000000001","PUNJAB","GURDASPUR","GHUMAN KALAN"
"BHAINI MIAN KHAN","31.880230000000001","75.510210000000001","PUNJAB","GURDASPUR","BHAINI MIAN KHAN"
"BULLOWAL","31.5289","75.571330000000003","PUNJAB","HOSHIARPUR","BULLOWAL"
"CITY HOSHIARPUR","31.514309999999998","75.911479999999997","PUNJAB","HOSHIARPUR","CITY HOSHIARPUR"
"CHABBEWAL","31.444680000000002","75.983320000000006","PUNJAB","HOSHIARPUR","CHABBEWAL"
"DASUYA","31.813230000000001","75.663730000000001","PUNJAB","HOSHIARPUR","DASUYA"
"GARHSHANKAR","31.21368","76.144009999999994","PUNJAB","HOSHIARPUR","GARHSHANKAR"
"GARHDIWAL","31.741060000000001","75.756039999999999","PUNJAB","HOSHIARPUR","GARHDIWAL"
"HAJIPUR","31.266929999999999","76.150099999999995","PUNJAB","HOSHIARPUR","HAJIPUR"
"HARIANA","31.67916","75.808310000000006","PUNJAB","HOSHIARPUR","HARIANA"
"MAHILPUR","31.364039999999999","76.039159999999995","PUNJAB","HOSHIARPUR","MAHILPUR"
"MUKERIAN","31.95279","75.614329999999995","PUNJAB","HOSHIARPUR","MUKERIAN"
"MODEL TOWN","31.573250000000002","75.891499999999994","PUNJAB","HOSHIARPUR","MODEL TOWN"
"MEHTIANA","31.376480000000001","75.82141","PUNJAB","HOSHIARPUR","MEHTIANA"
"TALWARA","31.9451","75.876710000000003","PUNJAB","HOSHIARPUR","TALWARA"
"SADAR HOSHIARPUR","31.527349999999998","75.913669999999996","PUNJAB","HOSHIARPUR","SADAR HOSHIARPUR"
"TANDA","31.6648","75.630250000000004","PUNJAB","HOSHIARPUR","TANDA"
"STATE SPECIAL OPERATIONS CELL, AMRITSAR","31.625859999999999","74.895079999999993","PUNJAB","INTELLIGENCE WING (CID)","STATE SPECIAL OPERATIONS CELL, AMRITSAR"
"STATE SPECIAL OPERATIONS CELL, FAZILKA","30.400797900000001","74.027142999999995","PUNJAB","INTELLIGENCE WING (CID)","STATE SPECIAL OPERATIONS CELL, FAZILKA"
"STATE SPECIAL OPERATIONS CELL, SAS NAGAR","30.715243999999998","76.718576999999996","PUNJAB","INTELLIGENCE WING (CID)","STATE SPECIAL OPERATIONS CELL, SAS NAGAR"
"City Nakodar","31.1293653","75.480862999999999","PUNJAB","JALANDHAR RURAL","City Nakodar"
"Patara","31.3376719","75.677137599999995","PUNJAB","JALANDHAR RURAL","Patara"
"NAKODAR SADAR","31.125640000000001","75.446089999999998","PUNJAB","JALANDHAR RURAL","NAKODAR SADAR"
"MEHATPUR","31.049499999999998","75.466949999999997","PUNJAB","JALANDHAR RURAL","MEHATPUR"
"SHAHKOT","31.082350000000002","75.338300000000004","PUNJAB","JALANDHAR RURAL","SHAHKOT"
"LOHIAN","31.163799999999998","75.186509999999998","PUNJAB","JALANDHAR RURAL","LOHIAN"
"PHILLAUR","31.014109999999999","75.768839999999997","PUNJAB","JALANDHAR RURAL","PHILLAUR"
"GORAYA","31.128740000000001","75.757149999999996","PUNJAB","JALANDHAR RURAL","GORAYA"
"NURMEHAL","31.094719999999999","75.582660000000004","PUNJAB","JALANDHAR RURAL","NURMEHAL"
"BILGA","31.050049999999999","75.645439999999994","PUNJAB","JALANDHAR RURAL","BILGA"
"ADAMPUR","31.43364","75.710520000000002","PUNJAB","JALANDHAR RURAL","ADAMPUR"
"BHOGPUR","31.554870000000001","75.625240000000005","PUNJAB","JALANDHAR RURAL","BHOGPUR"
"KARTARPUR","31.43873","75.480329999999995","PUNJAB","JALANDHAR RURAL","KARTARPUR"
"LAMBRAN","31.24925","75.528080000000003","PUNJAB","JALANDHAR RURAL","LAMBRAN"
"MAQSUDAN","31.360399999999998","75.528480000000002","PUNJAB","JALANDHAR RURAL","MAQSUDAN"
"CITY PHAGWARA","31.22062","75.771960000000007","PUNJAB","KAPURTHALA","CITY PHAGWARA"
"SADAR PHAGWARA","31.217680000000001","75.790940000000006","PUNJAB","KAPURTHALA","SADAR PHAGWARA"
"SATNAMPURA","31.224530000000001","75.769159999999999","PUNJAB","KAPURTHALA","SATNAMPURA"
"RAWALPINDI","31.340969999999999","75.79195","PUNJAB","KAPURTHALA","RAWALPINDI"
"SADAR KAPURTHALA","31.365120000000001","75.373040000000003","PUNJAB","KAPURTHALA","SADAR KAPURTHALA"
"SULTANPUR LODHI","31.21425","75.189009999999996","PUNJAB","KAPURTHALA","SULTANPUR LODHI"
"SUBHANPUR","31.469349999999999","75.407700000000006","PUNJAB","KAPURTHALA","SUBHANPUR"
"TALWANDI CHAUDRIAN","31.300000000000001","75.176400000000001","PUNJAB","KAPURTHALA","TALWANDI CHAUDRIAN"
"BEGOWAL","31.635770000000001","75.525850000000005","PUNJAB","KAPURTHALA","BEGOWAL"
"BHOLATH","31.54072","75.506789999999995","PUNJAB","KAPURTHALA","BHOLATH"
"DHILWAN","31.51173","75.343159999999997","PUNJAB","KAPURTHALA","DHILWAN"
"FATTU DHINGA","31.378799999999998","75.222409999999996","PUNJAB","KAPURTHALA","FATTU DHINGA"
"CITY KAPURTHALA","31.379200000000001","75.380380000000002","PUNJAB","KAPURTHALA","CITY KAPURTHALA"
"KOTWALI KAPURTHALA","31.38306","75.38364","PUNJAB","KAPURTHALA","KOTWALI KAPURTHALA"
"KABIRPUR (AHALIKALAN)","31.195239999999998","75.126300000000001","PUNJAB","KAPURTHALA","KABIRPUR (AHALIKALAN)"
"CITY KHANNA","30.702590000000001","76.227369999999993","PUNJAB","KHANNA","CITY KHANNA"
"MALOUD","30.634460000000001","75.935209999999998","PUNJAB","KHANNA","MALOUD"
"DORAHA","30.803920000000002","76.033389999999997","PUNJAB","KHANNA","DORAHA"
"MACHHIWARA","30.909569999999999","76.193370000000002","PUNJAB","KHANNA","MACHHIWARA"
"PAYAL","30.72512","76.061710000000005","PUNJAB","KHANNA","PAYAL"
"SADAR KHANNA","30.69791","76.235299999999995","PUNJAB","KHANNA","SADAR KHANNA"
